customer_id,prob,default
100074,0.061805606459653536,0
100075,0.02073739405433958,0
100076,0.012104462273956612,0
100077,0.034638092114442826,0
100078,0.032675492112737306,0
100079,0.006801520906236047,0
100080,0.14249931045680841,0
100081,0.34357038010824426,0
100082,0.005990762061204642,0
100083,0.061382920428748,0
100084,0.018416496253484183,0
100085,0.015622872161211733,0
100086,0.05067811923409786,0
100087,0.13875187434193076,0
100088,0.019983147387655362,0
100089,0.013673947202295015,0
100090,0.04217660376436404,0
100091,0.00673905610557546,0
100092,0.012409364657824492,0
100093,0.017338118329986926,0
100094,0.02624409175348311,0
100095,0.013936192759396712,0
100096,0.03510183750061953,0
100097,0.011429142098036237,0
100098,0.0208785639820419,0
100099,0.05278124950874113,0
100100,0.2134888047061567,0
100101,0.018950883575586608,0
100102,0.019589732389790185,0
100103,0.03607670268143944,0
100104,0.010020701703994906,0
100105,0.010397770912058537,0
100106,0.006221639684799459,0
100107,0.025339700418606954,0
100108,0.01120211805952435,0
100109,0.009806543502617853,0
100110,0.03466482269369538,0
100111,0.018338882195501418,0
100112,0.03434888619311004,0
100113,0.08074799161685672,0
100114,0.13245671079319943,0
100115,0.00971098958784206,0
100116,0.013923621939294443,0
100117,0.022696753689147635,0
100118,0.03666314888066334,0
100119,0.06036631527671008,0
100120,0.008513528406031656,0
100121,0.01373650357130811,0
100122,0.0061129103618232155,0
100123,0.02326208788295912,0
100124,0.006993875189381293,0
100125,0.009041067058299507,0
100126,0.22625633647346918,0
100127,0.004788036655802635,0
100128,0.011207102550858362,0
100129,0.015155151695910755,0
100130,0.0040471811186239106,0
100131,0.07893058386749806,0
100132,0.02092388539101927,0
100133,0.017032707667706377,0
100134,0.04500951735416811,0
100135,0.030492769573159027,0
100136,0.011477361660929513,0
100137,0.015464779508430811,0
100138,0.011469174974984595,0
100139,0.04005423090611058,0
100140,0.015785683792122432,0
100141,0.07549042703291577,0
100142,0.04792819752426711,0
100143,0.029283068992537867,0
100144,0.01550038480468831,0
100145,0.16948829900509554,0
100146,0.22146026093970667,0
100147,0.016778836362404598,0
100148,0.03287416361580643,0
100149,0.1445484987660831,0
100150,0.015629801144812674,0
100151,0.00817407259257581,0
100152,0.04025710420705636,0
100153,0.0056034136079871006,0
100154,0.11067919916652562,0
100155,0.09753843438747284,0
100156,0.007503080657934514,0
100157,0.03620848852466077,0
100158,0.00988677274495774,0
100159,0.007621606682312482,0
100160,0.0347796671167043,0
100161,0.017255974235162876,0
100162,0.012970991033898588,0
100163,0.05202206831979379,0
100164,0.021687180431705033,0
100165,0.06538424037682297,0
100166,0.23091733195314695,0
100167,0.30900349349436435,0
100168,0.008789359359300296,0
100169,0.012398484246107781,0
100170,0.00817824985778487,0
100171,0.061002214186360294,0
100172,0.01989912344766941,0
100173,0.04703181024866634,0
100174,0.046533568469441886,0
100175,0.03104704184581226,0
100176,0.031217631196846257,0
100177,0.011227251315279765,0
100178,0.005561236994984253,0
100179,0.007530340498759285,0
100180,0.02496662988231814,0
100181,0.015438258647047077,0
100182,0.03832031337923223,0
100183,0.02221236139854149,0
100184,0.09504773818545342,0
100185,0.01096342422775053,0
100186,0.007942381523247454,0
100187,0.0570147301697017,0
100188,0.03485121571793888,0
100189,0.012039162191153086,0
100190,0.006006426213702999,0
100191,0.02184717554526862,0
100192,0.05746968377472735,0
100193,0.03353931763429506,0
100194,0.01881059572799799,0
100195,0.013678001248591044,0
100196,0.14206992463976148,0
100197,0.22172297419551118,0
100198,0.025303240626149335,0
100199,0.009518961644431907,0
100200,0.0753499354090483,0
100201,0.007555477716553344,0
100202,0.005667088533429044,0
100203,0.04050992576464522,0
100204,0.011393231406629761,0
100205,0.009651520256880161,0
100206,0.1831367889205983,0
100207,0.012346609418796365,0
100208,0.06788842869445844,0
100209,0.030103078786464572,0
100210,0.023590911047798292,0
100211,0.0076275250707603885,0
100212,0.009227215514447462,0
100213,0.008557580284959135,0
100214,0.07548205369509677,0
100215,0.01222145797481141,0
100216,0.06390049268363797,0
100217,0.1852861226014334,0
100218,0.009755519182354606,0
100219,0.009685700154079413,0
100220,0.07176417728184765,0
100221,0.00858177847744931,0
100222,0.06721402421790316,0
100223,0.0556093286289355,0
100224,0.020121030907604334,0
100225,0.018526029099081034,0
100226,0.0750604473110537,0
100227,0.004914199909259909,0
100228,0.019691146728683214,0
100229,0.006004394352478006,0
100230,0.051238790384485686,0
100231,0.06984924655132309,0
100232,0.006067559637518332,0
100233,0.01197332450015612,0
100234,0.015547172468454554,0
100235,0.025379900511584137,0
100236,0.02863288024683838,0
100237,0.06779063191549921,0
100238,0.04273948378626299,0
100239,0.02669591253418273,0
100240,0.09601576578439355,0
100241,0.007414756380938733,0
100242,0.06287766302449578,0
100243,0.009697172878541821,0
100244,0.03610625286908922,0
100245,0.060699533814860006,0
100246,0.04674925631247291,0
100247,0.019428452437835125,0
100248,0.025350436369068568,0
100249,0.010878389163833246,0
100250,0.06702194329688121,0
100251,0.028997017789478295,0
100252,0.005332941838693256,0
100253,0.021119377288978492,0
100254,0.01722024442193207,0
100255,0.008585989234076098,0
100256,0.02095132471879946,0
100257,0.02444381021849026,0
100258,0.0538006529726061,0
100259,0.016115255877903332,0
100260,0.16640393196464892,0
100261,0.01886699991656888,0
100262,0.06717373573282992,0
100263,0.030405796216877907,0
100264,0.022669128305006142,0
100265,0.19850031979149302,0
100266,0.028571624321448472,0
100267,0.023769844844849394,0
100268,0.0074196719967397845,0
100269,0.026573666115359613,0
100270,0.08339398920063876,0
100271,0.24809068099013415,0
100272,0.007400795288900215,0
100273,0.023529824503820924,0
100274,0.08317475808084386,0
100275,0.033742608209935715,0
100276,0.017727818523791104,0
100277,0.020643743303982685,0
100278,0.05168264380071495,0
100279,0.010229338862548709,0
100280,0.02457837553616494,0
100281,0.01386640274686642,0
100282,0.009191073197519066,0
100283,0.014363784617983164,0
100284,0.08396297531559925,0
100285,0.020048308512689676,0
100286,0.0886661256109027,0
100287,0.02212704066559692,0
100288,0.030661896291997014,0
100289,0.04005058610804207,0
100290,0.05725456637724949,0
100291,0.04087403912915033,0
100292,0.01845231904403053,0
100293,0.05319285108637528,0
100294,0.09130346766181845,0
100295,0.02465069728097495,0
100296,0.0846738982740082,0
100297,0.005691963160053021,0
100298,0.005158501345370214,0
100299,0.005636063161989573,0
100300,0.02551131798141896,0
100301,0.038781175892123536,0
100302,0.11172677371188658,0
100303,0.013221501219741302,0
100304,0.019247390201673223,0
100305,0.18302073271871297,0
100306,0.0058027062023654034,0
100307,0.018681930767335556,0
100308,0.011003313336811692,0
100309,0.01204572653171296,0
100310,0.035021541683845844,0
100311,0.040373370652972446,0
100312,0.05599587043807972,0
100313,0.0051036838638767205,0
100314,0.029112172961222003,0
100315,0.07652027286481157,0
100316,0.016093796964606857,0
100317,0.09938803383582596,0
100318,0.41200457748356967,0
100319,0.017788133556564018,0
100320,0.020153287295877398,0
100321,0.03568960240575042,0
100322,0.13477688764986365,0
100323,0.02297583834225273,0
100324,0.04950936555470743,0
100325,0.08303587528427302,0
100326,0.04012024576545666,0
100327,0.020916157455619148,0
100328,0.02812255350437653,0
100329,0.01552052951034476,0
100330,0.014891040566893912,0
100331,0.0275871884999747,0
100332,0.022983947224505936,0
100333,0.15496269850448216,0
100334,0.007053000312869313,0
100335,0.03843877885206452,0
100336,0.008486251461136568,0
100337,0.02245042553819923,0
100338,0.007724127334504686,0
100339,0.45887602525763577,0
100340,0.14412082810104315,0
100341,0.00967148066925564,0
100342,0.003873521431806133,0
100343,0.03434249028386743,0
100344,0.027504322176541078,0
100345,0.09585716981033807,0
100346,0.020980830258875073,0
100347,0.04477660930696594,0
100348,0.4775192873886075,0
100349,0.020078542599809932,0
100350,0.03411870340961297,0
100351,0.01059756043091817,0
100352,0.008545198683554987,0
100353,0.018583698842485046,0
100354,0.02932581980749618,0
100355,0.24897909636068488,0
100356,0.08225101565529344,0
100357,0.025492241949875472,0
100358,0.009364511508239559,0
100359,0.026906082722140012,0
100360,0.020386314601214338,0
100361,0.004606388996874,0
100362,0.08930720597480142,0
100363,0.01617424064518713,0
100364,0.32483910891713136,0
100365,0.016478283877191923,0
100366,0.023536764744906444,0
100367,0.02701778759146113,0
100368,0.47871364751503476,0
100369,0.04641008119258563,0
100370,0.09225382501737733,0
100371,0.015374243811274948,0
100372,0.008725357487783853,0
100373,0.010609511938216108,0
100374,0.01795380860873296,0
100375,0.07234859253704223,0
100376,0.42756066303872625,0
100377,0.026903010777486237,0
100378,0.018548518481271068,0
100379,0.020100721682939204,0
100380,0.5802546002522752,1
100381,0.033940806934288636,0
100382,0.02594236424876953,0
100383,0.010625702343598277,0
100384,0.021732890788722987,0
100385,0.02279710823722503,0
100386,0.05597719029779264,0
100387,0.03976382583682943,0
100388,0.009560688352757904,0
100389,0.11266735380190186,0
100390,0.03797433498495831,0
100391,0.009349394789702285,0
100392,0.011166282964294972,0
100393,0.02951496119584753,0
100394,0.13607308010541647,0
100395,0.017186324788192077,0
100396,0.03904083040698396,0
100397,0.010301506216884908,0
100398,0.08020481426224171,0
100399,0.015200158016803756,0
100400,0.02213979920501962,0
100401,0.017070980441280817,0
100402,0.020319535965102376,0
100403,0.06580470568445698,0
100404,0.04048831344207806,0
100405,0.06573192626431729,0
100406,0.008714953499111396,0
100407,0.027463617468274498,0
100408,0.07589148417478131,0
100409,0.006117567719218348,0
100410,0.02063750949225959,0
100411,0.02062896465383156,0
100412,0.01255702165814594,0
100413,0.024383532885274044,0
100414,0.013684994200964657,0
100415,0.05071654541863289,0
100416,0.14275213488384808,0
100417,0.04087568419350713,0
100418,0.010599901042553542,0
100419,0.15314917910219802,0
100420,0.06585808538609186,0
100421,0.04390075023067709,0
100422,0.011563717902064344,0
100423,0.05799715163196372,0
100424,0.08819574163686936,0
100425,0.011891098153182724,0
100426,0.11132160067391453,0
100427,0.03324686801636479,0
100428,0.008355484141025125,0
100429,0.028444888336003445,0
100430,0.0277425977347751,0
100431,0.011569408004982629,0
100432,0.0414892250960458,0
100433,0.007603546416741019,0
100434,0.012661034859082338,0
100435,0.04581123868858462,0
100436,0.10276178804843776,0
100437,0.13887128609508573,0
100438,0.030363448218400587,0
100439,0.04379480599947994,0
100440,0.007710179712872724,0
100441,0.025307641219072523,0
100442,0.01027371499774955,0
100443,0.0114470157763545,0
100444,0.008579514717058326,0
100445,0.07102107004921683,0
100446,0.19114710654966469,0
100447,0.005002730829975252,0
100448,0.020044760108530117,0
100449,0.095555165048355,0
100450,0.024716342809641023,0
100451,0.0922617952496423,0
100452,0.006904450699901615,0
100453,0.026499546419515553,0
100454,0.038832923605014995,0
100455,0.14997974566475922,0
100456,0.26345660196067267,0
100457,0.011234908180657545,0
100458,0.018609116721136493,0
100459,0.08767981758679613,0
100460,0.0212302534850283,0
100461,0.08873739642659495,0
100462,0.07879707872565297,0
100463,0.028048878617954826,0
100464,0.06799757501126222,0
100465,0.04041882881081669,0
100466,0.00934322213967411,0
100467,0.016979948804684834,0
100468,0.006641508172854877,0
100469,0.009048035827627955,0
100470,0.011721685700884957,0
100471,0.12908789054247632,0
100472,0.04682351281149744,0
100473,0.022807757179904076,0
100474,0.10341058091730587,0
100475,0.05590658815439441,0
100476,0.0097228708999282,0
100477,0.010120635814748247,0
100478,0.02072889862734144,0
100479,0.03234149906696662,0
100480,0.04264197340892237,0
100481,0.08077749137163401,0
100482,0.05727328853353769,0
100483,0.03465741002263483,0
100484,0.02894961309460714,0
100485,0.01274426766295888,0
100486,0.027005660416635862,0
100487,0.10878783433866442,0
100488,0.03822233762500094,0
100489,0.08131694609845982,0
100490,0.006887571785508439,0
100491,0.01362103907446468,0
100492,0.02442089560799832,0
100493,0.029605765161404184,0
100494,0.010778557510054274,0
100495,0.05835871512115397,0
100496,0.10574596525982294,0
100497,0.08269699308897902,0
100498,0.023676222907614734,0
100499,0.01555674467114313,0
100500,0.01363307950992239,0
100501,0.07601980482622489,0
100502,0.029570128994546488,0
100503,0.012844314638000558,0
100504,0.019187032867373627,0
100505,0.021467911079324182,0
100506,0.010465085918651217,0
100507,0.005853747664441246,0
100508,0.017928795287584967,0
100509,0.0314078287701036,0
100510,0.009881579499838835,0
100511,0.018589513420249896,0
100512,0.02364266632762148,0
100513,0.01815335017628245,0
100514,0.007160781755699986,0
100515,0.3363567206965754,0
100516,0.026202212085677946,0
100517,0.1007429980932181,0
100518,0.03809424082949719,0
100519,0.012540916029148964,0
100520,0.02519650252831017,0
100521,0.02210289341946937,0
100522,0.05489616453752229,0
100523,0.004224185121322228,0
100524,0.09566214044606693,0
100525,0.07368207295193756,0
100526,0.02217575579329956,0
100527,0.00880736156962805,0
100528,0.025201098297474946,0
100529,0.03007979964496066,0
100530,0.01340368921568136,0
100531,0.033038784116390926,0
100532,0.0070186941627317905,0
100533,0.009822232019933156,0
100534,0.004614889286114804,0
100535,0.07201058040583129,0
100536,0.006282801816844839,0
100537,0.02553533688206566,0
100538,0.14078715126733637,0
100539,0.01396377317414067,0
100540,0.053578547303911504,0
100541,0.05906056054979709,0
100542,0.02573906931127277,0
100543,0.05161532937258057,0
100544,0.012062541648680546,0
100545,0.01638645536635765,0
100546,0.03519640179771792,0
100547,0.027357643369986282,0
100548,0.04329664437949599,0
100549,0.01901750255590233,0
100550,0.027085515063771805,0
100551,0.043031331121579953,0
100552,0.00874161800824981,0
100553,0.03736470974534507,0
100554,0.008140080896931402,0
100555,0.02111184035275752,0
100556,0.01048346488795393,0
100557,0.02733974959058387,0
100558,0.03448739445666156,0
100559,0.05414795052643838,0
100560,0.006897536803225547,0
100561,0.03321739414463634,0
100562,0.026358862027924687,0
100563,0.22737735489224023,0
100564,0.018269503960637534,0
100565,0.2919326015911005,0
100566,0.008297471952244465,0
100567,0.08021081736758227,0
100568,0.07973541014990117,0
100569,0.18235202210872828,0
100570,0.054157723219047584,0
100571,0.017321725830287085,0
100572,0.009915950458670919,0
100573,0.03100601174569756,0
100574,0.016264784157586185,0
100575,0.04352346137306008,0
100576,0.02695335942219371,0
100577,0.04370125713280585,0
100578,0.3467090772264677,0
100579,0.031026655287515043,0
100580,0.013429852823016222,0
100581,0.008711581637473396,0
100582,0.14883366706886086,0
100583,0.1542802628005119,0
100584,0.03395991695258088,0
100585,0.014147705986885393,0
100586,0.01821799173946376,0
100587,0.04630906259578548,0
100588,0.02970662334288271,0
100589,0.008510327512343385,0
100590,0.004952566281161619,0
100591,0.007095048223250244,0
100592,0.012124633425241975,0
100593,0.011624168160602516,0
100594,0.011484023604762963,0
100595,0.02009692132578689,0
100596,0.16628214537593,0
100597,0.057513428530794476,0
100598,0.10952363868113132,0
100599,0.007150364509496325,0
100600,0.007602471889258411,0
100601,0.04659275729947512,0
100602,0.006409588332598028,0
100603,0.22995401349295946,0
100604,0.2930559971388281,0
100605,0.041730584298608646,0
100606,0.02266773962204669,0
100607,0.009494590042860605,0
100608,0.0136065903314316,0
100609,0.007679874412724054,0
100610,0.02048823911994232,0
100611,0.02919443120346961,0
100612,0.024981073721291772,0
100613,0.1902822827203148,0
100614,0.021139385528206742,0
100615,0.007363945433961921,0
100616,0.017968149608238792,0
100617,0.04506690488333748,0
100618,0.017117427283494073,0
100619,0.156042159483732,0
100620,0.07781104657811518,0
100621,0.06664197600121348,0
100622,0.18566820805800324,0
100623,0.0887498962333904,0
100624,0.06867535673404612,0
100625,0.013808793170349477,0
100626,0.06345918221791153,0
100627,0.01453176824152657,0
100628,0.008211455704062558,0
100629,0.033901051753802876,0
100630,0.03001152452713434,0
100631,0.037849327893903356,0
100632,0.07129126001168108,0
100633,0.017499303702809922,0
100634,0.009260386824020809,0
100635,0.006346885563665872,0
100636,0.011011424107902162,0
100637,0.14896344661651953,0
100638,0.026715665450993097,0
100639,0.09294185741056844,0
100640,0.004478715362770633,0
100641,0.007476159793849768,0
100642,0.013655259475965216,0
100643,0.02008327001436435,0
100644,0.021366560413669244,0
100645,0.08377600893308637,0
100646,0.004316433798309927,0
100647,0.012121887999573094,0
100648,0.004669422858824917,0
100649,0.03784724587792125,0
100650,0.01126860484932925,0
100651,0.0052504461897458525,0
100652,0.01917481840993497,0
100653,0.018708422790231074,0
100654,0.10210860385883473,0
100655,0.0059177743165212205,0
100656,0.011830243086926968,0
100657,0.018786157208636977,0
100658,0.021245942317504415,0
100659,0.08144470580892316,0
100660,0.04122872452643391,0
100661,0.022085711752279344,0
100662,0.16995240490730096,0
100663,0.022907116075481834,0
100664,0.0259260915114024,0
100665,0.0045189510014197725,0
100666,0.026766076720527002,0
100667,0.007026078948468025,0
100668,0.012595561543391535,0
100669,0.018925291629016842,0
100670,0.009237228827198254,0
100671,0.014379939208196002,0
100672,0.032995674500812734,0
100673,0.004979846926639513,0
100674,0.07369343749657647,0
100675,0.019783655566703813,0
100676,0.29129509693627803,0
100677,0.030538204709538268,0
100678,0.026428647460882713,0
100679,0.05696670873747771,0
100680,0.06156406794316451,0
100681,0.08685328025613673,0
100682,0.046238010743609274,0
100683,0.020647779173707827,0
100684,0.028952552338781957,0
100685,0.048357726973042324,0
100686,0.046690684676183765,0
100687,0.05992891240341513,0
100688,0.06348998718937099,0
100689,0.04697858984085266,0
100690,0.04011772732279535,0
100691,0.029965355829356534,0
100692,0.012502401348960437,0
100693,0.005435695985914681,0
100694,0.022419193086000037,0
100695,0.02049551828799466,0
100696,0.0686284625178023,0
100697,0.013967438346878809,0
100698,0.02496779813779439,0
100699,0.13972703463736083,0
100700,0.10197914823473633,0
100701,0.04869357666404265,0
100702,0.051732248515876156,0
100703,0.006581435018935328,0
100704,0.024472174296113508,0
100705,0.013569788856475223,0
100706,0.007401934526022429,0
100707,0.049816292210526365,0
100708,0.1249464951225501,0
100709,0.011607384193923112,0
100710,0.030006970084161273,0
100711,0.029293265572157508,0
100712,0.04948966537423488,0
100713,0.015770899961015827,0
100714,0.011710742324336531,0
100715,0.027158783481296404,0
100716,0.030832179242535524,0
100717,0.01015417492309334,0
100718,0.012585003743184558,0
100719,0.17694924190029018,0
100720,0.029289077407054772,0
100721,0.03826230532531937,0
100722,0.012026619507790371,0
100723,0.052305228684409656,0
100724,0.006705206043221253,0
100725,0.0053230467491883135,0
100726,0.13337801656225004,0
100727,0.03385073928145227,0
100728,0.031290123087506644,0
100729,0.04940339285001642,0
100730,0.034928664110794136,0
100731,0.04628871325437656,0
100732,0.09086105482173627,0
100733,0.012971343330963572,0
100734,0.02299472878567387,0
100735,0.011058782175848998,0
100736,0.11927664419074231,0
100737,0.2053082660529721,0
100738,0.02256831645416002,0
100739,0.08163180116876145,0
100740,0.015036391732819865,0
100741,0.06419854657277269,0
100742,0.016435250697847154,0
100743,0.04228077403228034,0
100744,0.052077075694065604,0
100745,0.01062637481086244,0
100746,0.029427699587555037,0
100747,0.003939495453108953,0
100748,0.023927693594828176,0
100749,0.007562492331252264,0
100750,0.004614047134833283,0
100751,0.04722502827090171,0
100752,0.013947440886647386,0
100753,0.06129511710332583,0
100754,0.04285397759378299,0
100755,0.022722657611826347,0
100756,0.04595904929497927,0
100757,0.013451852629840302,0
100758,0.01028367606109903,0
100759,0.027449378418373343,0
100760,0.028311593321984213,0
100761,0.1519594171718438,0
100762,0.03304760739047731,0
100763,0.008858213065035165,0
100764,0.003988697901551146,0
100765,0.06579743684479816,0
100766,0.049291863218655446,0
100767,0.015442150269889782,0
100768,0.01626829585005289,0
100769,0.005388379150211982,0
100770,0.05411871867133243,0
100771,0.045275254662595715,0
100772,0.005866985397945416,0
100773,0.03234545713881587,0
100774,0.03169545286668224,0
100775,0.07109610347523863,0
100776,0.07323706574672115,0
100777,0.02490090900544658,0
100778,0.00961802623048501,0
100779,0.05620934361613819,0
100780,0.014308981123495206,0
100781,0.1044307742813386,0
100782,0.027356061474023568,0
100783,0.030565264939747566,0
100784,0.010017257992489146,0
100785,0.011303593609965693,0
100786,0.06376697580140017,0
100787,0.017127435374243667,0
100788,0.03365215782934877,0
100789,0.021768510647758692,0
100790,0.03997842050983887,0
100791,0.021287253102306006,0
100792,0.0059676031840551775,0
100793,0.025321246570481456,0
100794,0.08691236341884387,0
100795,0.017374501763702473,0
100796,0.04218972975526716,0
100797,0.030409665230123843,0
100798,0.006330617274087246,0
100799,0.047557853916656,0
100800,0.005613294411345634,0
100801,0.03188661038670604,0
100802,0.09581885543515521,0
100803,0.012037354909099815,0
100804,0.02383362555698338,0
100805,0.007844894627197271,0
100806,0.010542009083690778,0
100807,0.009168408802470792,0
100808,0.07487452600269924,0
100809,0.02765232828159097,0
100810,0.004691100591297322,0
100811,0.03076847099048172,0
100812,0.018626686646204288,0
100813,0.007397985422911303,0
100814,0.025356605250486684,0
100815,0.016180663063996223,0
100816,0.007388244996231023,0
100817,0.01831028121370267,0
100818,0.01625776703881026,0
100819,0.03623278148405784,0
100820,0.005024296149970549,0
100821,0.021620767343019133,0
100822,0.03103873610853193,0
100823,0.040826985748179334,0
100824,0.013389495353154993,0
100825,0.02004702503365046,0
100826,0.02594787439423999,0
100827,0.023187349902406208,0
100828,0.017913871250807283,0
100829,0.04875350584623484,0
100830,0.027321728350889515,0
100831,0.009256492713249825,0
100832,0.010215364101173532,0
100833,0.0323721629341512,0
100834,0.059039944334306885,0
100835,0.015638635816474605,0
100836,0.047445750418247,0
100837,0.012073704676978672,0
100838,0.008104528767146561,0
100839,0.012845228610948122,0
100840,0.004760438712076526,0
100841,0.1716916977005599,0
100842,0.10723346870480417,0
100843,0.07019774409230187,0
100844,0.04428826380827758,0
100845,0.016780278690868525,0
100846,0.05325353108628706,0
100847,0.003129135888419038,0
100848,0.011648892095463149,0
100849,0.009460381879142572,0
100850,0.010460387609068887,0
100851,0.03201057040241066,0
100852,0.020814228476533934,0
100853,0.13741317951643595,0
100854,0.042240744224772225,0
100855,0.07316888900173586,0
100856,0.03541506290791352,0
100857,0.050861443766576,0
100858,0.0582881009876184,0
100859,0.027967075116122925,0
100860,0.03294090335583259,0
100861,0.011685137619283775,0
100862,0.11350508791694262,0
100863,0.02919250646634428,0
100864,0.01614446877307661,0
100865,0.010325546257796593,0
100866,0.026978030957087434,0
100867,0.05886736678400433,0
100868,0.016678387481734426,0
100869,0.03418196826508498,0
100870,0.02024634444080664,0
100871,0.0055513515877322955,0
100872,0.023120542880399633,0
100873,0.029870144504791085,0
100874,0.1538655252779818,0
100875,0.05027175689963952,0
100876,0.03987059008259511,0
100877,0.007154582107564835,0
100878,0.05638511569912985,0
100879,0.1806351732364549,0
100880,0.010961257377358834,0
100881,0.026589747320574793,0
100882,0.05321731543301355,0
100883,0.017500304882737704,0
100884,0.04629871298477822,0
100885,0.013723453385858696,0
100886,0.03504317678323382,0
100887,0.017835884829477722,0
100888,0.031944769967496366,0
100889,0.02283636688084608,0
100890,0.03740267007901911,0
100891,0.06153795455612786,0
100892,0.005426034422233103,0
100893,0.01594953514705156,0
100894,0.019894903885866764,0
100895,0.09462895507452754,0
100896,0.012330043948222794,0
100897,0.06323564522796898,0
100898,0.02475198937239483,0
100899,0.007070342132228553,0
100900,0.17579007350534767,0
100901,0.02396485291705407,0
100902,0.03849321950270169,0
100903,0.0153047354906064,0
100904,0.009521249976813482,0
100905,0.02316487080384346,0
100906,0.01640569864479572,0
100907,0.0293100161729735,0
100908,0.05271794307773877,0
100909,0.026414527011794687,0
100910,0.11472488734295129,0
100911,0.015075974958604346,0
100912,0.04968215185460977,0
100913,0.021003215169339097,0
100914,0.22518487087103567,0
100915,0.04028582748415416,0
100916,0.03821974746018681,0
100917,0.007334375625762208,0
100918,0.22471703007588473,0
100919,0.4326342844196529,0
100920,0.0058211454135738356,0
100921,0.05177626006071097,0
100922,0.022122218048722796,0
100923,0.038569449888889384,0
100924,0.0226846551137211,0
100925,0.0072699107973341354,0
100926,0.008753837021137564,0
100927,0.2199935295837992,0
100928,0.01366054417838399,0
100929,0.003784624257531678,0
100930,0.009608783961668135,0
100931,0.1784332500954419,0
100932,0.04479666483822824,0
100933,0.023395419964052932,0
100934,0.04158317207650158,0
100935,0.0675848679650031,0
100936,0.029206274452783114,0
100937,0.0790106131730884,0
100938,0.09752550481905338,0
100939,0.011008430273271835,0
100940,0.07100806128788828,0
100941,0.12176599732656596,0
100942,0.00789673292295544,0
100943,0.026881837004952468,0
100944,0.021517214692278977,0
100945,0.16320172624276702,0
100946,0.14435454708146958,0
100947,0.03315730444682275,0
100948,0.2021562900942357,0
100949,0.023175313333843674,0
100950,0.015852100946883982,0
100951,0.017267579160949162,0
100952,0.06205332167007669,0
100953,0.042982733636452795,0
100954,0.03171139998239905,0
100955,0.022832476463093363,0
100956,0.04266380671127807,0
100957,0.005366442401225162,0
100958,0.132218625802267,0
100959,0.012518076825983451,0
100960,0.12320423258069664,0
100961,0.019369424508422235,0
100962,0.008097889127814591,0
100963,0.006032977755592055,0
100964,0.01766921151637004,0
100965,0.025985922975024132,0
100966,0.016288186986912846,0
100967,0.11148404962763325,0
100968,0.017644398781843932,0
100969,0.006740491043091145,0
100970,0.13916546509715966,0
100971,0.008435226977099874,0
100972,0.005252349812744613,0
100973,0.0919951290554899,0
100974,0.03392906467425878,0
100975,0.007946466519176583,0
100976,0.0429681493563123,0
100977,0.016785496394381184,0
100978,0.02801759345301263,0
100979,0.016655356005949376,0
100980,0.028814904936000543,0
100981,0.1449056154721072,0
100982,0.20725352509580397,0
100983,0.039545726387731794,0
100984,0.09311719807970838,0
100985,0.04447745044502437,0
100986,0.0879539214832718,0
100987,0.14338172885503586,0
100988,0.04199318735613692,0
100989,0.039166270265277074,0
100990,0.020194035661064706,0
100991,0.0105127948420465,0
100992,0.020776648192247782,0
100993,0.025015746697133606,0
100994,0.42343946176817765,0
100995,0.020731362876316342,0
100996,0.027405231174636516,0
100997,0.02733218501285641,0
